parents,husband,wife,husband_id,wife_id,child_name,child_sex,child_order,epic,source,comments,row_type,historicity,family_id
Joachim and Anne,Joachim,Anne,christian_nt::joachim,christian_nt::anne,Mary (mother of Jesus),female,1,christian_nt,Protoevangelium of James Ch.1-5 (apocryphal); Catholic tradition,not in canonical NT; venerated in Catholic/Orthodox,couple,legendary,
Mary and Joseph,Joseph,Mary,christian_nt::joseph,christian_nt::mary,Jesus,male,1,christian_nt,Mark 6:3; Matthew 13:55-56,Catholic tradition holds these as cousins not siblings,couple,legendary,
Mary and Joseph,Joseph,Mary,christian_nt::joseph,christian_nt::mary,James,male,2,christian_nt,Mark 6:3; Matthew 13:55-56,Catholic tradition holds these as cousins not siblings,couple,legendary,
Mary and Joseph,Joseph,Mary,christian_nt::joseph,christian_nt::mary,Joses,male,3,christian_nt,Mark 6:3; Matthew 13:55-56,Catholic tradition holds these as cousins not siblings,couple,legendary,
Mary and Joseph,Joseph,Mary,christian_nt::joseph,christian_nt::mary,Simon,male,4,christian_nt,Mark 6:3; Matthew 13:55-56,Catholic tradition holds these as cousins not siblings,couple,legendary,
Mary and Joseph,Joseph,Mary,christian_nt::joseph,christian_nt::mary,Judas,male,5,christian_nt,Mark 6:3; Matthew 13:55-56,Catholic tradition holds these as cousins not siblings,couple,legendary,
Mary and Joseph,Joseph,Mary,christian_nt::joseph,christian_nt::mary,unnamed sisters (plural),female,6,christian_nt,Mark 6:3; Matthew 13:55-56,Catholic tradition holds these as cousins not siblings,couple,legendary,
Mary and Joseph,Joseph,Mary,christian_nt::joseph,christian_nt::mary,,female,7,christian_nt,Mark 6:3; Matthew 13:55-56,Catholic tradition holds these as cousins not siblings,couple,legendary,
Zebedee and Salome,Zebedee,Salome,christian_nt::zebedee,christian_nt::salome,James,male,1,christian_nt,Matthew 4:21; Mark 1:19,Salome per Mark 15:40/Matt 27:56 tradition; two of the twelve apostles,couple,legendary,
Zebedee and Salome,Zebedee,Salome,christian_nt::zebedee,christian_nt::salome,John,male,2,christian_nt,Matthew 4:21; Mark 1:19,Salome per Mark 15:40/Matt 27:56 tradition; two of the twelve apostles,couple,legendary,
Zechariah and Elizabeth,Zechariah,Elizabeth,christian_nt::zechariah,christian_nt::elizabeth,John (the Baptist),male,1,christian_nt,"Luke 1:13,57-63",Luke 1:5-13,couple,legendary,
Begil and wife (unnamed),Begil,unknown,dede_korkut::begil,,Emren,male,1,dede_korkut,"Book of Dede Korkut, Legend IX (Lewis trans.)",,spouse_unnamed,legendary,
Dirse Khan and wife,Dirse Khan,unknown,dede_korkut::dirse_khan,,Boghach (Bugach) Khan,male,1,dede_korkut,"Book of Dede Korkut, Legend I (Lewis trans.)",son born after prayer to Allah for childless couple,couple,legendary,
Kam Bure and wife (unnamed),Kam Bure,unknown,dede_korkut::kam_bure,,Bamsi Beyrek,male,1,dede_korkut,"Book of Dede Korkut, Legend III (Lewis trans.)",,spouse_unnamed,legendary,
Kanli Koja and wife (unnamed),Kanli Koja,unknown,dede_korkut::kanli_koja,,Kan Turali,male,1,dede_korkut,"Book of Dede Korkut, Legend VI (Lewis trans.)",,spouse_unnamed,legendary,
Kazilik Koja and wife (unnamed),Kazilik Koja,unknown,dede_korkut::kazilik_koja,,Yigenek,male,1,dede_korkut,"Book of Dede Korkut, Legend VII (Lewis trans.)",,spouse_unnamed,legendary,
Oghuz Khan (wife unnamed),Oghuz Khan,unknown,dede_korkut::oghuz_khan,,Gün (Sun),male,1,dede_korkut,Oghuzname; Rashid al-Din Jami al-Tawarikh,Bozok branch (3 elder) + Üçok branch (3 younger),spouse_unnamed,legendary,
Oghuz Khan (wife unnamed),Oghuz Khan,unknown,dede_korkut::oghuz_khan,,Ay (Moon),male,2,dede_korkut,Oghuzname; Rashid al-Din Jami al-Tawarikh,Bozok branch (3 elder) + Üçok branch (3 younger),spouse_unnamed,legendary,
Oghuz Khan (wife unnamed),Oghuz Khan,unknown,dede_korkut::oghuz_khan,,Yıldız (Star),male,3,dede_korkut,Oghuzname; Rashid al-Din Jami al-Tawarikh,Bozok branch (3 elder) + Üçok branch (3 younger),spouse_unnamed,legendary,
Oghuz Khan (wife unnamed),Oghuz Khan,unknown,dede_korkut::oghuz_khan,,Gök (Sky),male,4,dede_korkut,Oghuzname; Rashid al-Din Jami al-Tawarikh,Bozok branch (3 elder) + Üçok branch (3 younger),spouse_unnamed,legendary,
Oghuz Khan (wife unnamed),Oghuz Khan,unknown,dede_korkut::oghuz_khan,,Dağ (Mountain),male,5,dede_korkut,Oghuzname; Rashid al-Din Jami al-Tawarikh,Bozok branch (3 elder) + Üçok branch (3 younger),spouse_unnamed,legendary,
Oghuz Khan (wife unnamed),Oghuz Khan,unknown,dede_korkut::oghuz_khan,,Deniz (Sea),male,6,dede_korkut,Oghuzname; Rashid al-Din Jami al-Tawarikh,Bozok branch (3 elder) + Üçok branch (3 younger),spouse_unnamed,legendary,
Salur Kazan and Burla Khatun,Salur Kazan,Burla Khatun,dede_korkut::salur_kazan,dede_korkut::burla_khatun,Uruz,male,1,dede_korkut,"Book of Dede Korkut, Legends II,IV,XI (Lewis trans.)",Kazan is greatest Oghuz hero,couple,legendary,
Ushun Koja and wife (unnamed),Ushun Koja,unknown,dede_korkut::ushun_koja,,Seghrek,male,1,dede_korkut,"Book of Dede Korkut, Legend X (Lewis trans.)",,spouse_unnamed,legendary,
Ushun Koja and wife (unnamed),Ushun Koja,unknown,dede_korkut::ushun_koja,,Egrek,male,2,dede_korkut,"Book of Dede Korkut, Legend X (Lewis trans.)",,spouse_unnamed,legendary,
Amun and Mut,Amun,Mut,egyptian::amun,egyptian::mut,Khonsu,male,1,egyptian,Temple of Karnak; Theban triad inscriptions,Theban triad,couple,mythological,
Geb and Nut,Geb,Nut,egyptian::geb,egyptian::nut,Osiris,male,1,egyptian,Plutarch De Iside et Osiride; Pyramid Texts,,couple,mythological,
Geb and Nut,Geb,Nut,egyptian::geb,egyptian::nut,Set,male,2,egyptian,Plutarch De Iside et Osiride; Pyramid Texts,,couple,mythological,
Geb and Nut,Geb,Nut,egyptian::geb,egyptian::nut,Isis,female,3,egyptian,Plutarch De Iside et Osiride; Pyramid Texts,,couple,mythological,
Geb and Nut,Geb,Nut,egyptian::geb,egyptian::nut,Nephthys,female,4,egyptian,Plutarch De Iside et Osiride; Pyramid Texts,,couple,mythological,
Horus and Hathor,Horus,Hathor,egyptian::horus,egyptian::hathor,Imseti,male,1,egyptian,Four Sons of Horus; Coffin Texts,,couple,mythological,
Horus and Hathor,Horus,Hathor,egyptian::horus,egyptian::hathor,Hapi,male,2,egyptian,Four Sons of Horus; Coffin Texts,,couple,mythological,
Horus and Hathor,Horus,Hathor,egyptian::horus,egyptian::hathor,Duamutef,male,3,egyptian,Four Sons of Horus; Coffin Texts,,couple,mythological,
Horus and Hathor,Horus,Hathor,egyptian::horus,egyptian::hathor,Qebehsenuef,male,4,egyptian,Four Sons of Horus; Coffin Texts,,couple,mythological,
Osiris and Isis,Osiris,Isis,egyptian::osiris,egyptian::isis,Horus,male,1,egyptian,Book of the Dead; Pyramid Texts,,couple,mythological,
Ptah and Sekhmet,Ptah,Sekhmet,egyptian::ptah,egyptian::sekhmet,Nefertem,male,1,egyptian,Memphis Theology (Shabaka Stone); Temple of Karnak inscriptions,Memphis triad,couple,mythological,
Ra (self-generated),Ra,none,egyptian::ra,,Shu,male,1,egyptian,Heliopolitan cosmogony; Pyramid Texts,Shu and Tefnut born from Ra alone (sneeze/spit); no consort,single_divine,mythological,
Ra (self-generated),Ra,none,egyptian::ra,,Tefnut,female,2,egyptian,Heliopolitan cosmogony; Pyramid Texts,Shu and Tefnut born from Ra alone (sneeze/spit); no consort,single_divine,mythological,
Set and Nephthys,Set,Nephthys,egyptian::set,egyptian::nephthys,Anubis,male,1,egyptian,"Plutarch De Iside 14,38; Coffin Texts Spell 148",some traditions say Osiris is Anubis's father,couple,mythological,
Shu and Tefnut,Shu,Tefnut,egyptian::shu,egyptian::tefnut,Geb,male,1,egyptian,Heliopolitan Ennead,,couple,mythological,
Shu and Tefnut,Shu,Tefnut,egyptian::shu,egyptian::tefnut,Nut,female,2,egyptian,Heliopolitan Ennead,,couple,mythological,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,Bo Yikao,male,1,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,Ji Fa (King Wu),male,2,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,Ji Dan (Duke of Zhou),male,3,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,et al.,male,4,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,5,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,6,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,7,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,8,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,9,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,10,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,11,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,12,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,13,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,14,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,15,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,16,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,17,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,18,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,19,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,20,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,21,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,22,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,23,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,24,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,25,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,26,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,27,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,28,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,29,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,30,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,31,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,32,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,33,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,34,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,35,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,36,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,37,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,38,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,39,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,40,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,41,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,42,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,43,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,44,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,45,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,46,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,47,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,48,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,49,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,50,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,51,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,52,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,53,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
Ji Chang (King Wen) and Tai Si,Ji Chang,Tai Si,fengshen_yanyi::ji_chang,fengshen_yanyi::tai_si,,male,54,fengshen_yanyi,Fengshen Yanyi; Shiji (Sima Qian) Ch.4,97 biological + Lei Zhenzi (adopted) + Leizhenzi,couple,legendary,
